# This is ionized PAHs from DL (2007)
# nsize (number of sampled sizes in this file
# sizes (microns)
# n_size = 30 
#    3.0000E-04  3.3056E-04  3.6424E-04  4.0135E-04  4.4223E-04  4.8729E-04  5.3693E-04  5.9163E-04  6.5190E-04  7.1832E-04  7.9150E-04  8.7213E-04  9.6098E-04  1.0589E-03  1.1668E-03  1.2856E-03  1.4166E-03  1.5609E-03  1.7199E-03  1.8951E-03  2.0882E-03  2.3010E-03  2.5354E-03  2.7937E-03  3.0783E-03  3.3919E-03  3.7374E-03  4.1182E-03  4.5377E-03  5.0000E-03
#
# Index=	   0  radius=   0.0003000000
# Radius 	 Lambda 	 Qabs 	 Qext 
2.5354e-03 3.4985e+00 1.8893e-05 1.8893e-05 
2.5354e-03 3.5171e+00 1.7739e-05 1.7739e-05 
2.5354e-03 3.5358e+00 1.6824e-05 1.6824e-05 
2.5354e-03 3.5546e+00 1.6083e-05 1.6083e-05 
2.5354e-03 3.5735e+00 1.5472e-05 1.5472e-05 
2.5354e-03 3.5925e+00 1.4961e-05 1.4961e-05 
2.5354e-03 3.6115e+00 1.4529e-05 1.4529e-05 
2.5354e-03 3.6307e+00 1.4155e-05 1.4155e-05 
2.5354e-03 3.6500e+00 1.3829e-05 1.3829e-05 
2.5354e-03 3.6694e+00 1.3543e-05 1.3543e-05 
2.5354e-03 3.6889e+00 1.3290e-05 1.3290e-05 
2.5354e-03 3.7085e+00 1.3064e-05 1.3064e-05 
2.5354e-03 3.7283e+00 1.2859e-05 1.2859e-05 
2.5354e-03 3.7481e+00 1.2674e-05 1.2674e-05 
2.5354e-03 3.7680e+00 1.2506e-05 1.2506e-05 
2.5354e-03 3.7880e+00 1.2353e-05 1.2353e-05 
2.5354e-03 3.8081e+00 1.2211e-05 1.2211e-05 
2.5354e-03 3.8284e+00 1.2081e-05 1.2081e-05 
2.5354e-03 3.8487e+00 1.1960e-05 1.1960e-05 
2.5354e-03 3.8692e+00 1.1846e-05 1.1846e-05 
2.5354e-03 3.8897e+00 1.1741e-05 1.1741e-05 
2.5354e-03 3.9104e+00 1.1642e-05 1.1642e-05 
2.5354e-03 3.9312e+00 1.1549e-05 1.1549e-05 
2.5354e-03 3.9521e+00 1.1462e-05 1.1462e-05 
2.5354e-03 3.9731e+00 1.1379e-05 1.1379e-05 
2.5354e-03 3.9942e+00 1.1301e-05 1.1301e-05 
2.5354e-03 4.0154e+00 1.1227e-05 1.1227e-05 
2.5354e-03 4.0368e+00 1.1156e-05 1.1156e-05 
2.5354e-03 4.0582e+00 1.1090e-05 1.1090e-05 
2.5354e-03 4.0798e+00 1.1027e-05 1.1027e-05 
2.5354e-03 4.1015e+00 1.0967e-05 1.0967e-05 
2.5354e-03 4.1233e+00 1.0911e-05 1.0911e-05 
2.5354e-03 4.1452e+00 1.0858e-05 1.0858e-05 
2.5354e-03 4.1672e+00 1.0807e-05 1.0807e-05 
2.5354e-03 4.1894e+00 1.0760e-05 1.0760e-05 
2.5354e-03 4.2117e+00 1.0715e-05 1.0715e-05 
2.5354e-03 4.2340e+00 1.0673e-05 1.0673e-05 
2.5354e-03 4.2565e+00 1.0633e-05 1.0633e-05 
2.5354e-03 4.2792e+00 1.0596e-05 1.0596e-05 
2.5354e-03 4.3019e+00 1.0562e-05 1.0562e-05 
2.5354e-03 4.3248e+00 1.0530e-05 1.0530e-05 
2.5354e-03 4.3477e+00 1.0502e-05 1.0502e-05 
2.5354e-03 4.3709e+00 1.0475e-05 1.0475e-05 
2.5354e-03 4.3941e+00 1.0452e-05 1.0452e-05 
2.5354e-03 4.4174e+00 1.0432e-05 1.0432e-05 
2.5354e-03 4.4409e+00 1.0414e-05 1.0414e-05 
2.5354e-03 4.4645e+00 1.0400e-05 1.0400e-05 
2.5354e-03 4.4882e+00 1.0389e-05 1.0389e-05 
2.5354e-03 4.5121e+00 1.0381e-05 1.0381e-05 
2.5354e-03 4.5361e+00 1.0377e-05 1.0377e-05 
2.5354e-03 4.5602e+00 1.0377e-05 1.0377e-05 
2.5354e-03 4.5844e+00 1.0380e-05 1.0380e-05 
2.5354e-03 4.6088e+00 1.0387e-05 1.0387e-05 
2.5354e-03 4.6333e+00 1.0399e-05 1.0399e-05 
2.5354e-03 4.6579e+00 1.0414e-05 1.0414e-05 
2.5354e-03 4.6827e+00 1.0436e-05 1.0436e-05 
2.5354e-03 4.7076e+00 1.0462e-05 1.0462e-05 
2.5354e-03 4.7326e+00 1.0495e-05 1.0495e-05 
2.5354e-03 4.7577e+00 1.0535e-05 1.0535e-05 
2.5354e-03 4.7830e+00 1.0583e-05 1.0583e-05 
2.5354e-03 4.8084e+00 1.0640e-05 1.0640e-05 
2.5354e-03 4.8340e+00 1.0707e-05 1.0707e-05 
2.5354e-03 4.8597e+00 1.0785e-05 1.0785e-05 
2.5354e-03 4.8855e+00 1.0878e-05 1.0878e-05 
2.5354e-03 4.9115e+00 1.0988e-05 1.0988e-05 
2.5354e-03 4.9376e+00 1.1119e-05 1.1119e-05 
2.5354e-03 4.9638e+00 1.1276e-05 1.1276e-05 
2.5354e-03 4.9902e+00 1.1468e-05 1.1468e-05 
2.5354e-03 5.0167e+00 1.1704e-05 1.1704e-05 
2.5354e-03 5.0434e+00 1.2002e-05 1.2002e-05 
2.5354e-03 5.0702e+00 1.2386e-05 1.2386e-05 
2.5354e-03 5.0971e+00 1.2894e-05 1.2894e-05 
2.5354e-03 5.1242e+00 1.3586e-05 1.3586e-05 
2.5354e-03 5.1515e+00 1.4549e-05 1.4549e-05 
2.5354e-03 5.1788e+00 1.5887e-05 1.5887e-05 
2.5354e-03 5.2064e+00 1.7686e-05 1.7686e-05 
2.5354e-03 5.2340e+00 1.9716e-05 1.9716e-05 
2.5354e-03 5.2618e+00 2.1144e-05 2.1144e-05 
2.5354e-03 5.2898e+00 2.1007e-05 2.1007e-05 
2.5354e-03 5.3179e+00 1.9623e-05 1.9623e-05 
2.5354e-03 5.3462e+00 1.8081e-05 1.8081e-05 
2.5354e-03 5.3746e+00 1.6966e-05 1.6966e-05 
2.5354e-03 5.4032e+00 1.6340e-05 1.6340e-05 
2.5354e-03 5.4319e+00 1.6125e-05 1.6125e-05 
2.5354e-03 5.4608e+00 1.6250e-05 1.6250e-05 
2.5354e-03 5.4898e+00 1.6690e-05 1.6690e-05 
2.5354e-03 5.5190e+00 1.7470e-05 1.7470e-05 
2.5354e-03 5.5483e+00 1.8664e-05 1.8664e-05 
2.5354e-03 5.5778e+00 2.0410e-05 2.0410e-05 
2.5354e-03 5.6074e+00 2.2865e-05 2.2865e-05 
2.5354e-03 5.6372e+00 2.6074e-05 2.6074e-05 
2.5354e-03 5.6672e+00 2.9480e-05 2.9480e-05 
2.5354e-03 5.6973e+00 3.1545e-05 3.1545e-05 
2.5354e-03 5.7276e+00 3.1074e-05 3.1074e-05 
2.5354e-03 5.7580e+00 2.8995e-05 2.8995e-05 
2.5354e-03 5.7886e+00 2.6975e-05 2.6975e-05 
2.5354e-03 5.8194e+00 2.5787e-05 2.5787e-05 
2.5354e-03 5.8503e+00 2.5523e-05 2.5523e-05 
2.5354e-03 5.8814e+00 2.6105e-05 2.6105e-05 
2.5354e-03 5.9127e+00 2.7511e-05 2.7511e-05 
2.5354e-03 5.9441e+00 2.9818e-05 2.9818e-05 
2.5354e-03 5.9757e+00 3.3261e-05 3.3261e-05 
2.5354e-03 6.0074e+00 3.8253e-05 3.8253e-05 
2.5354e-03 6.0394e+00 4.5577e-05 4.5577e-05 
2.5354e-03 6.0715e+00 5.6446e-05 5.6446e-05 
2.5354e-03 6.1037e+00 7.2809e-05 7.2809e-05 
2.5354e-03 6.1362e+00 9.7250e-05 9.7250e-05 
2.5354e-03 6.1688e+00 1.2974e-04 1.2974e-04 
2.5354e-03 6.2016e+00 1.5912e-04 1.5912e-04 
2.5354e-03 6.2345e+00 1.6178e-04 1.6178e-04 
2.5354e-03 6.2677e+00 1.3551e-04 1.3551e-04 
2.5354e-03 6.3010e+00 1.0370e-04 1.0370e-04 
2.5354e-03 6.3345e+00 7.9519e-05 7.9519e-05 
2.5354e-03 6.3681e+00 6.3696e-05 6.3696e-05 
2.5354e-03 6.4020e+00 5.3748e-05 5.3748e-05 
2.5354e-03 6.4360e+00 4.7696e-05 4.7696e-05 
2.5354e-03 6.4702e+00 4.4191e-05 4.4191e-05 
2.5354e-03 6.5046e+00 4.2423e-05 4.2423e-05 
2.5354e-03 6.5392e+00 4.1863e-05 4.1863e-05 
2.5354e-03 6.5739e+00 4.2110e-05 4.2110e-05 
2.5354e-03 6.6089e+00 4.2795e-05 4.2795e-05 
2.5354e-03 6.6440e+00 4.3544e-05 4.3544e-05 
2.5354e-03 6.6793e+00 4.4019e-05 4.4019e-05 
2.5354e-03 6.7148e+00 4.4024e-05 4.4024e-05 
2.5354e-03 6.7505e+00 4.3563e-05 4.3563e-05 
2.5354e-03 6.7864e+00 4.2823e-05 4.2823e-05 
2.5354e-03 6.8224e+00 4.2057e-05 4.2057e-05 
2.5354e-03 6.8587e+00 4.1484e-05 4.1484e-05 
2.5354e-03 6.8951e+00 4.1251e-05 4.1251e-05 
2.5354e-03 6.9318e+00 4.1433e-05 4.1433e-05 
2.5354e-03 6.9686e+00 4.2060e-05 4.2060e-05 
2.5354e-03 7.0057e+00 4.3143e-05 4.3143e-05 
2.5354e-03 7.0429e+00 4.4677e-05 4.4677e-05 
2.5354e-03 7.0803e+00 4.6664e-05 4.6664e-05 
2.5354e-03 7.1180e+00 4.9117e-05 4.9117e-05 
2.5354e-03 7.1558e+00 5.2038e-05 5.2038e-05 
2.5354e-03 7.1938e+00 5.5462e-05 5.5462e-05 
2.5354e-03 7.2320e+00 5.9441e-05 5.9441e-05 
2.5354e-03 7.2705e+00 6.4079e-05 6.4079e-05 
2.5354e-03 7.3091e+00 6.9508e-05 6.9508e-05 
2.5354e-03 7.3480e+00 7.6005e-05 7.6005e-05 
2.5354e-03 7.3870e+00 8.3905e-05 8.3905e-05 
2.5354e-03 7.4263e+00 9.3710e-05 9.3710e-05 
2.5354e-03 7.4657e+00 1.0574e-04 1.0574e-04 
2.5354e-03 7.5054e+00 1.1977e-04 1.1977e-04 
2.5354e-03 7.5453e+00 1.3385e-04 1.3385e-04 
2.5354e-03 7.5854e+00 1.4418e-04 1.4418e-04 
2.5354e-03 7.6257e+00 1.4762e-04 1.4762e-04 
2.5354e-03 7.6663e+00 1.4538e-04 1.4538e-04 
2.5354e-03 7.7070e+00 1.4171e-04 1.4171e-04 
2.5354e-03 7.7480e+00 1.3947e-04 1.3947e-04 
2.5354e-03 7.7891e+00 1.3838e-04 1.3838e-04 
2.5354e-03 7.8305e+00 1.3591e-04 1.3591e-04 
2.5354e-03 7.8722e+00 1.2957e-04 1.2957e-04 
2.5354e-03 7.9140e+00 1.1909e-04 1.1909e-04 
2.5354e-03 7.9561e+00 1.0635e-04 1.0635e-04 
2.5354e-03 7.9983e+00 9.3792e-05 9.3792e-05 
2.5354e-03 8.0409e+00 8.2868e-05 8.2868e-05 
2.5354e-03 8.0836e+00 7.4218e-05 7.4218e-05 
2.5354e-03 8.1265e+00 6.7815e-05 6.7815e-05 
2.5354e-03 8.1697e+00 6.3432e-05 6.3432e-05 
2.5354e-03 8.2132e+00 6.0782e-05 6.0782e-05 
2.5354e-03 8.2568e+00 5.9524e-05 5.9524e-05 
2.5354e-03 8.3007e+00 5.9265e-05 5.9265e-05 
2.5354e-03 8.3448e+00 5.9765e-05 5.9765e-05 
2.5354e-03 8.3892e+00 6.1195e-05 6.1195e-05 
2.5354e-03 8.4337e+00 6.4154e-05 6.4154e-05 
2.5354e-03 8.4786e+00 6.9268e-05 6.9268e-05 
2.5354e-03 8.5236e+00 7.6208e-05 7.6208e-05 
2.5354e-03 8.5689e+00 8.2534e-05 8.2534e-05 
2.5354e-03 8.6145e+00 8.3756e-05 8.3756e-05 
2.5354e-03 8.6603e+00 7.7641e-05 7.7641e-05 
2.5354e-03 8.7063e+00 6.7198e-05 6.7198e-05 
2.5354e-03 8.7526e+00 5.6632e-05 5.6632e-05 
2.5354e-03 8.7991e+00 4.7964e-05 4.7964e-05 
2.5354e-03 8.8458e+00 4.1397e-05 4.1397e-05 
2.5354e-03 8.8928e+00 3.6517e-05 3.6517e-05 
2.5354e-03 8.9401e+00 3.2877e-05 3.2877e-05 
2.5354e-03 8.9876e+00 3.0130e-05 3.0130e-05 
2.5354e-03 9.0354e+00 2.8019e-05 2.8019e-05 
2.5354e-03 9.0834e+00 2.6374e-05 2.6374e-05 
2.5354e-03 9.1317e+00 2.5072e-05 2.5072e-05 
2.5354e-03 9.1802e+00 2.4032e-05 2.4032e-05 
2.5354e-03 9.2290e+00 2.3193e-05 2.3193e-05 
2.5354e-03 9.2781e+00 2.2514e-05 2.2514e-05 
2.5354e-03 9.3274e+00 2.1964e-05 2.1964e-05 
2.5354e-03 9.3769e+00 2.1521e-05 2.1521e-05 
2.5354e-03 9.4268e+00 2.1165e-05 2.1165e-05 
2.5354e-03 9.4769e+00 2.0885e-05 2.0885e-05 
2.5354e-03 9.5272e+00 2.0671e-05 2.0671e-05 
2.5354e-03 9.5779e+00 2.0514e-05 2.0514e-05 
2.5354e-03 9.6288e+00 2.0409e-05 2.0409e-05 
2.5354e-03 9.6800e+00 2.0353e-05 2.0353e-05 
2.5354e-03 9.7314e+00 2.0341e-05 2.0341e-05 
2.5354e-03 9.7831e+00 2.0371e-05 2.0371e-05 
2.5354e-03 9.8351e+00 2.0443e-05 2.0443e-05 
2.5354e-03 9.8874e+00 2.0557e-05 2.0557e-05 
2.5354e-03 9.9399e+00 2.0713e-05 2.0713e-05 
2.5354e-03 9.9928e+00 2.0913e-05 2.0913e-05 
2.5354e-03 1.0046e+01 2.1160e-05 2.1160e-05 
2.5354e-03 1.0099e+01 2.1455e-05 2.1455e-05 
2.5354e-03 1.0153e+01 2.1810e-05 2.1810e-05 
2.5354e-03 1.0207e+01 2.2226e-05 2.2226e-05 
2.5354e-03 1.0261e+01 2.2713e-05 2.2713e-05 
2.5354e-03 1.0316e+01 2.3294e-05 2.3294e-05 
2.5354e-03 1.0371e+01 2.3979e-05 2.3979e-05 
2.5354e-03 1.0426e+01 2.4792e-05 2.4792e-05 
2.5354e-03 1.0481e+01 2.5773e-05 2.5773e-05 
2.5354e-03 1.0537e+01 2.7007e-05 2.7007e-05 
2.5354e-03 1.0593e+01 2.8575e-05 2.8575e-05 
2.5354e-03 1.0649e+01 3.0514e-05 3.0514e-05 
2.5354e-03 1.0706e+01 3.2596e-05 3.2596e-05 
2.5354e-03 1.0763e+01 3.4907e-05 3.4907e-05 
2.5354e-03 1.0820e+01 3.8079e-05 3.8079e-05 
2.5354e-03 1.0877e+01 4.2536e-05 4.2536e-05 
2.5354e-03 1.0935e+01 4.9003e-05 4.9003e-05 
2.5354e-03 1.0993e+01 5.8615e-05 5.8615e-05 
2.5354e-03 1.1052e+01 7.4215e-05 7.4215e-05 
2.5354e-03 1.1110e+01 1.0143e-04 1.0143e-04 
2.5354e-03 1.1169e+01 1.5797e-04 1.5797e-04 
2.5354e-03 1.1229e+01 2.3746e-04 2.3746e-04 
2.5354e-03 1.1288e+01 2.1151e-04 2.1151e-04 
2.5354e-03 1.1348e+01 1.7923e-04 1.7923e-04 
2.5354e-03 1.1409e+01 1.4814e-04 1.4814e-04 
2.5354e-03 1.1469e+01 1.1844e-04 1.1844e-04 
2.5354e-03 1.1530e+01 9.6044e-05 9.6044e-05 
2.5354e-03 1.1592e+01 8.1853e-05 8.1853e-05 
2.5354e-03 1.1653e+01 7.4343e-05 7.4343e-05 
2.5354e-03 1.1715e+01 7.1477e-05 7.1477e-05 
2.5354e-03 1.1777e+01 7.2214e-05 7.2214e-05 
2.5354e-03 1.1840e+01 7.5591e-05 7.5591e-05 
2.5354e-03 1.1903e+01 8.0092e-05 8.0092e-05 
2.5354e-03 1.1966e+01 8.3506e-05 8.3506e-05 
2.5354e-03 1.2030e+01 8.4061e-05 8.4061e-05 
2.5354e-03 1.2094e+01 8.2096e-05 8.2096e-05 
2.5354e-03 1.2158e+01 7.9832e-05 7.9832e-05 
2.5354e-03 1.2223e+01 7.9391e-05 7.9391e-05 
2.5354e-03 1.2288e+01 8.2104e-05 8.2104e-05 
2.5354e-03 1.2353e+01 8.8629e-05 8.8629e-05 
2.5354e-03 1.2419e+01 9.9323e-05 9.9323e-05 
2.5354e-03 1.2485e+01 1.1311e-04 1.1311e-04 
2.5354e-03 1.2551e+01 1.2663e-04 1.2663e-04 
2.5354e-03 1.2618e+01 1.3506e-04 1.3506e-04 
2.5354e-03 1.2685e+01 1.3378e-04 1.3378e-04 
2.5354e-03 1.2752e+01 1.1566e-04 1.1566e-04 
2.5354e-03 1.2820e+01 9.5805e-05 9.5805e-05 
2.5354e-03 1.2888e+01 8.0649e-05 8.0649e-05 
2.5354e-03 1.2956e+01 6.9642e-05 6.9642e-05 
2.5354e-03 1.3025e+01 6.1825e-05 6.1825e-05 
2.5354e-03 1.3095e+01 5.6540e-05 5.6540e-05 
2.5354e-03 1.3164e+01 5.3374e-05 5.3374e-05 
2.5354e-03 1.3234e+01 5.1856e-05 5.1856e-05 
2.5354e-03 1.3304e+01 5.1709e-05 5.1709e-05 
2.5354e-03 1.3375e+01 5.2349e-05 5.2349e-05 
2.5354e-03 1.3446e+01 5.2611e-05 5.2611e-05 
2.5354e-03 1.3518e+01 5.1248e-05 5.1248e-05 
2.5354e-03 1.3590e+01 4.8239e-05 4.8239e-05 
2.5354e-03 1.3662e+01 4.4717e-05 4.4717e-05 
2.5354e-03 1.3734e+01 4.1625e-05 4.1625e-05 
2.5354e-03 1.3807e+01 3.9259e-05 3.9259e-05 
2.5354e-03 1.3881e+01 3.7660e-05 3.7660e-05 
2.5354e-03 1.3955e+01 3.6834e-05 3.6834e-05 
2.5354e-03 1.4029e+01 3.6811e-05 3.6811e-05 
2.5354e-03 1.4103e+01 3.7505e-05 3.7505e-05 
2.5354e-03 1.4178e+01 3.7952e-05 3.7952e-05 
2.5354e-03 1.4254e+01 3.6677e-05 3.6677e-05 
2.5354e-03 1.4329e+01 3.4570e-05 3.4570e-05 
2.5354e-03 1.4405e+01 3.2852e-05 3.2852e-05 
2.5354e-03 1.4482e+01 3.1682e-05 3.1682e-05 
2.5354e-03 1.4559e+01 3.0894e-05 3.0894e-05 
2.5354e-03 1.4636e+01 3.0339e-05 3.0339e-05 
2.5354e-03 1.4714e+01 2.9925e-05 2.9925e-05 
2.5354e-03 1.4792e+01 2.9609e-05 2.9609e-05 
2.5354e-03 1.4871e+01 2.9358e-05 2.9358e-05 
2.5354e-03 1.4950e+01 2.9159e-05 2.9159e-05 
2.5354e-03 1.5029e+01 2.9000e-05 2.9000e-05 
2.5354e-03 1.5109e+01 2.8872e-05 2.8872e-05 
2.5354e-03 1.5190e+01 2.8775e-05 2.8775e-05 
2.5354e-03 1.5270e+01 2.8707e-05 2.8707e-05 
2.5354e-03 1.5352e+01 2.8668e-05 2.8668e-05 
2.5354e-03 1.5433e+01 2.8664e-05 2.8664e-05 
2.5354e-03 1.5515e+01 2.8702e-05 2.8702e-05 
2.5354e-03 1.5598e+01 2.8798e-05 2.8798e-05 
2.5354e-03 1.5681e+01 2.8982e-05 2.8982e-05 
2.5354e-03 1.5764e+01 2.9301e-05 2.9301e-05 
2.5354e-03 1.5848e+01 2.9767e-05 2.9767e-05 
2.5354e-03 1.5932e+01 3.0130e-05 3.0130e-05 
2.5354e-03 1.6017e+01 3.0371e-05 3.0371e-05 
2.5354e-03 1.6102e+01 3.0914e-05 3.0914e-05 
2.5354e-03 1.6187e+01 3.2059e-05 3.2059e-05 
2.5354e-03 1.6273e+01 3.4432e-05 3.4432e-05 
2.5354e-03 1.6360e+01 3.9651e-05 3.9651e-05 
2.5354e-03 1.6447e+01 4.5836e-05 4.5836e-05 
2.5354e-03 1.6534e+01 4.1872e-05 4.1872e-05 
2.5354e-03 1.6622e+01 3.8150e-05 3.8150e-05 
2.5354e-03 1.6710e+01 3.7364e-05 3.7364e-05 
2.5354e-03 1.6799e+01 3.7745e-05 3.7745e-05 
2.5354e-03 1.6888e+01 3.8405e-05 3.8405e-05 
2.5354e-03 1.6978e+01 3.8847e-05 3.8847e-05 
2.5354e-03 1.7068e+01 3.8784e-05 3.8784e-05 
2.5354e-03 1.7159e+01 3.8240e-05 3.8240e-05 
2.5354e-03 1.7250e+01 3.7710e-05 3.7710e-05 
2.5354e-03 1.7342e+01 3.7988e-05 3.7988e-05 
2.5354e-03 1.7434e+01 3.5743e-05 3.5743e-05 
2.5354e-03 1.7527e+01 3.2538e-05 3.2538e-05 
2.5354e-03 1.7620e+01 3.0647e-05 3.0647e-05 
2.5354e-03 1.7714e+01 2.9528e-05 2.9528e-05 
2.5354e-03 1.7808e+01 2.9048e-05 2.9048e-05 
2.5354e-03 1.7902e+01 2.8281e-05 2.8281e-05 
2.5354e-03 1.7998e+01 2.6735e-05 2.6735e-05 
2.5354e-03 1.8093e+01 2.5559e-05 2.5559e-05 
2.5354e-03 1.8189e+01 2.4725e-05 2.4725e-05 
2.5354e-03 1.8286e+01 2.4074e-05 2.4074e-05 
2.5354e-03 1.8383e+01 2.3535e-05 2.3535e-05 
2.5354e-03 1.8481e+01 2.3064e-05 2.3064e-05 
2.5354e-03 1.8579e+01 2.2645e-05 2.2645e-05 
2.5354e-03 1.8678e+01 2.2257e-05 2.2257e-05 
2.5354e-03 1.8777e+01 2.1895e-05 2.1895e-05 
2.5354e-03 1.8877e+01 2.1546e-05 2.1546e-05 
2.5354e-03 1.8977e+01 2.1210e-05 2.1210e-05 
2.5354e-03 1.9078e+01 2.0878e-05 2.0878e-05 
2.5354e-03 1.9180e+01 2.0551e-05 2.0551e-05 
2.5354e-03 1.9281e+01 2.0235e-05 2.0235e-05 
2.5354e-03 1.9384e+01 1.9921e-05 1.9921e-05 
2.5354e-03 1.9487e+01 1.9616e-05 1.9616e-05 
2.5354e-03 1.9591e+01 1.9318e-05 1.9318e-05 
2.5354e-03 1.9695e+01 1.9030e-05 1.9030e-05 
2.5354e-03 1.9799e+01 1.8752e-05 1.8752e-05 
2.5354e-03 1.9905e+01 1.8480e-05 1.8480e-05 
2.5354e-03 2.0010e+01 1.8219e-05 1.8219e-05 
2.5354e-03 2.0117e+01 1.7963e-05 1.7963e-05 
2.5354e-03 2.0224e+01 1.7715e-05 1.7715e-05 
2.5354e-03 2.0331e+01 1.7475e-05 1.7475e-05 
2.5354e-03 2.0439e+01 1.7241e-05 1.7241e-05 
2.5354e-03 2.0548e+01 1.7011e-05 1.7011e-05 
2.5354e-03 2.0657e+01 1.6789e-05 1.6789e-05 
2.5354e-03 2.0767e+01 1.6570e-05 1.6570e-05 
2.5354e-03 2.0877e+01 1.6356e-05 1.6356e-05 
2.5354e-03 2.0988e+01 1.6146e-05 1.6146e-05 
2.5354e-03 2.1100e+01 1.5940e-05 1.5940e-05 
2.5354e-03 2.1212e+01 1.5739e-05 1.5739e-05 
2.5354e-03 2.1324e+01 1.5543e-05 1.5543e-05 
2.5354e-03 2.1438e+01 1.5349e-05 1.5349e-05 
2.5354e-03 2.1552e+01 1.5158e-05 1.5158e-05 
2.5354e-03 2.1666e+01 1.4973e-05 1.4973e-05 
2.5354e-03 2.1781e+01 1.4790e-05 1.4790e-05 
2.5354e-03 2.1897e+01 1.4611e-05 1.4611e-05 
2.5354e-03 2.2014e+01 1.4433e-05 1.4433e-05 
2.5354e-03 2.2131e+01 1.4259e-05 1.4259e-05 
2.5354e-03 2.2248e+01 1.4088e-05 1.4088e-05 
2.5354e-03 2.2366e+01 1.3921e-05 1.3921e-05 
2.5354e-03 2.2485e+01 1.3756e-05 1.3756e-05 
2.5354e-03 2.2605e+01 1.3593e-05 1.3593e-05 
2.5354e-03 2.2725e+01 1.3434e-05 1.3434e-05 
2.5354e-03 2.2846e+01 1.3277e-05 1.3277e-05 
2.5354e-03 2.2967e+01 1.3124e-05 1.3124e-05 
2.5354e-03 2.3089e+01 1.2973e-05 1.2973e-05 
2.5354e-03 2.3212e+01 1.2824e-05 1.2824e-05 
2.5354e-03 2.3335e+01 1.2678e-05 1.2678e-05 
2.5354e-03 2.3459e+01 1.2533e-05 1.2533e-05 
2.5354e-03 2.3584e+01 1.2391e-05 1.2391e-05 
2.5354e-03 2.3709e+01 1.2252e-05 1.2252e-05 
2.5354e-03 2.3835e+01 1.2115e-05 1.2115e-05 
2.5354e-03 2.3962e+01 1.1980e-05 1.1980e-05 
2.5354e-03 2.4089e+01 1.1848e-05 1.1848e-05 
2.5354e-03 2.4217e+01 1.1718e-05 1.1718e-05 
2.5354e-03 2.4346e+01 1.1591e-05 1.1591e-05 
2.5354e-03 2.4476e+01 1.1465e-05 1.1465e-05 
2.5354e-03 2.4606e+01 1.1341e-05 1.1341e-05 
2.5354e-03 2.4736e+01 1.1220e-05 1.1220e-05 
2.5354e-03 2.4868e+01 1.1099e-05 1.1099e-05 
2.5354e-03 2.5000e+01 1.0981e-05 1.0981e-05 
2.5354e-03 2.6596e+01 9.7363e-06 9.7363e-06 
2.5354e-03 2.8295e+01 8.6956e-06 8.6956e-06 
2.5354e-03 3.0101e+01 7.8097e-06 7.8097e-06 
2.5354e-03 3.2023e+01 7.0361e-06 7.0361e-06 
2.5354e-03 3.4068e+01 6.3432e-06 6.3432e-06 
2.5354e-03 3.6243e+01 5.7105e-06 5.7105e-06 
2.5354e-03 3.8557e+01 5.1256e-06 5.1256e-06 
2.5354e-03 4.1019e+01 4.5834e-06 4.5834e-06 
2.5354e-03 4.3638e+01 4.0822e-06 4.0822e-06 
2.5354e-03 4.6425e+01 3.6227e-06 3.6227e-06 
2.5354e-03 4.9389e+01 3.2058e-06 3.2058e-06 
2.5354e-03 5.2543e+01 2.8304e-06 2.8304e-06 
2.5354e-03 5.5898e+01 2.4948e-06 2.4948e-06 
2.5354e-03 5.9467e+01 2.1962e-06 2.1962e-06 
2.5354e-03 6.3264e+01 1.9320e-06 1.9320e-06 
2.5354e-03 6.7303e+01 1.6987e-06 1.6987e-06 
2.5354e-03 7.1601e+01 1.4933e-06 1.4933e-06 
2.5354e-03 7.6173e+01 1.3129e-06 1.3129e-06 
2.5354e-03 8.1036e+01 1.1545e-06 1.1545e-06 
2.5354e-03 8.6211e+01 1.0157e-06 1.0157e-06 
2.5354e-03 9.1715e+01 8.9425e-07 8.9425e-07 
2.5354e-03 9.7572e+01 7.8769e-07 7.8769e-07 
2.5354e-03 1.0380e+02 6.9453e-07 6.9453e-07 
2.5354e-03 1.1043e+02 6.1360e-07 6.1360e-07 
2.5354e-03 1.1748e+02 5.4393e-07 5.4393e-07 
2.5354e-03 1.2498e+02 4.8446e-07 4.8446e-07 
2.5354e-03 1.3296e+02 4.3325e-07 4.3325e-07 
2.5354e-03 1.4145e+02 3.8587e-07 3.8587e-07 
2.5354e-03 1.5048e+02 3.3946e-07 3.3946e-07 
2.5354e-03 1.6009e+02 2.9637e-07 2.9637e-07 
2.5354e-03 1.7031e+02 2.5881e-07 2.5881e-07 
2.5354e-03 1.8119e+02 2.2657e-07 2.2657e-07 
2.5354e-03 1.9276e+02 1.9884e-07 1.9884e-07 
2.5354e-03 2.0507e+02 1.7479e-07 1.7479e-07 
2.5354e-03 2.1816e+02 1.5384e-07 1.5384e-07 
2.5354e-03 2.3209e+02 1.3551e-07 1.3551e-07 
2.5354e-03 2.4691e+02 1.1943e-07 1.1943e-07 
2.5354e-03 2.6268e+02 1.0531e-07 1.0531e-07 
2.5354e-03 2.7945e+02 9.2894e-08 9.2894e-08 
2.5354e-03 2.9729e+02 8.1963e-08 8.1963e-08 
2.5354e-03 3.1627e+02 7.2334e-08 7.2334e-08 
