U=1.000 
ngas=6.000e+06 (cm-3) 
mean_lam=1.300 (um) 
gamma=0.700 
amax=2.500 (um) 
dust_composition=astro 
! 
Av= 0.000,14.796,41.154,221.104,10886.093
! 
NH= 0.00000e+00,2.14542e+22,5.96732e+22,3.20601e+23,1.57848e+25
! 
w	 p(Av=0.000)	 I(Av=0.000)	 p(Av=14.796)	 I(Av=14.796)	 p(Av=41.154)	 I(Av=41.154)	 p(Av=221.104)	 I(Av=221.104)	 p(Av=10886.093)	 I(Av=10886.093)
3.090e+02	 2.035e+01	 -1.510e-02	 1.806e+01	 2.301e-04	 1.444e+01	 4.840e-04	 4.820e+00	 1.562e-03	 nan	 nan	 
3.126e+02	 2.044e+01	 -1.475e-02	 1.814e+01	 2.252e-04	 1.452e+01	 4.751e-04	 4.842e+00	 1.542e-03	 nan	 nan	 
3.162e+02	 2.053e+01	 -1.438e-02	 1.823e+01	 2.200e-04	 1.460e+01	 4.655e-04	 4.865e+00	 1.519e-03	 nan	 nan	 
3.199e+02	 2.061e+01	 -1.403e-02	 1.832e+01	 2.150e-04	 1.469e+01	 4.564e-04	 4.888e+00	 1.497e-03	 nan	 nan	 
3.236e+02	 2.070e+01	 -1.367e-02	 1.841e+01	 2.099e-04	 1.476e+01	 4.470e-04	 4.910e+00	 1.474e-03	 nan	 nan	 
3.273e+02	 2.078e+01	 -1.333e-02	 1.849e+01	 2.050e-04	 1.484e+01	 4.378e-04	 4.932e+00	 1.452e-03	 nan	 nan	 
3.311e+02	 2.086e+01	 -1.299e-02	 1.858e+01	 2.002e-04	 1.492e+01	 4.288e-04	 4.953e+00	 1.430e-03	 nan	 nan	 
3.350e+02	 2.094e+01	 -1.265e-02	 1.866e+01	 1.953e-04	 1.499e+01	 4.195e-04	 4.975e+00	 1.406e-03	 nan	 nan	 
3.388e+02	 2.102e+01	 -1.232e-02	 1.874e+01	 1.904e-04	 1.507e+01	 4.103e-04	 4.996e+00	 1.382e-03	 nan	 nan	 
3.428e+02	 2.110e+01	 -1.198e-02	 1.882e+01	 1.856e-04	 1.514e+01	 4.010e-04	 5.017e+00	 1.358e-03	 nan	 nan	 
3.467e+02	 2.117e+01	 -1.166e-02	 1.890e+01	 1.810e-04	 1.521e+01	 3.922e-04	 5.038e+00	 1.335e-03	 nan	 nan	 
3.508e+02	 2.124e+01	 -1.134e-02	 1.898e+01	 1.763e-04	 1.528e+01	 3.832e-04	 5.057e+00	 1.311e-03	 nan	 nan	 
3.548e+02	 2.132e+01	 -1.103e-02	 1.905e+01	 1.717e-04	 1.536e+01	 3.741e-04	 5.078e+00	 1.286e-03	 nan	 nan	 
3.589e+02	 2.139e+01	 -1.072e-02	 1.913e+01	 1.671e-04	 1.542e+01	 3.652e-04	 5.097e+00	 1.262e-03	 nan	 nan	 
3.631e+02	 2.146e+01	 -1.041e-02	 1.921e+01	 1.625e-04	 1.549e+01	 3.562e-04	 5.118e+00	 1.237e-03	 nan	 nan	 
3.673e+02	 2.153e+01	 -1.011e-02	 1.928e+01	 1.582e-04	 1.556e+01	 3.475e-04	 5.136e+00	 1.213e-03	 nan	 nan	 
3.715e+02	 2.160e+01	 -9.825e-03	 1.935e+01	 1.539e-04	 1.562e+01	 3.392e-04	 5.154e+00	 1.189e-03	 nan	 nan	 
3.758e+02	 2.167e+01	 -9.530e-03	 1.942e+01	 1.495e-04	 1.569e+01	 3.304e-04	 5.174e+00	 1.164e-03	 nan	 nan	 
3.802e+02	 2.174e+01	 -9.251e-03	 1.949e+01	 1.454e-04	 1.576e+01	 3.221e-04	 5.192e+00	 1.140e-03	 nan	 nan	 
3.846e+02	 2.180e+01	 -8.966e-03	 1.956e+01	 1.411e-04	 1.582e+01	 3.134e-04	 5.211e+00	 1.115e-03	 nan	 nan	 
3.890e+02	 2.187e+01	 -8.699e-03	 1.963e+01	 1.371e-04	 1.588e+01	 3.053e-04	 5.228e+00	 1.091e-03	 nan	 nan	 
3.935e+02	 2.193e+01	 -8.435e-03	 1.969e+01	 1.332e-04	 1.595e+01	 2.973e-04	 5.246e+00	 1.067e-03	 nan	 nan	 
3.981e+02	 2.199e+01	 -8.174e-03	 1.976e+01	 1.292e-04	 1.601e+01	 2.892e-04	 5.264e+00	 1.043e-03	 nan	 nan	 
4.027e+02	 2.206e+01	 -7.920e-03	 1.983e+01	 1.254e-04	 1.607e+01	 2.814e-04	 5.282e+00	 1.019e-03	 nan	 nan	 
4.074e+02	 2.212e+01	 -7.670e-03	 1.989e+01	 1.216e-04	 1.613e+01	 2.735e-04	 5.299e+00	 9.951e-04	 nan	 nan	 
4.121e+02	 2.218e+01	 -7.431e-03	 1.995e+01	 1.180e-04	 1.619e+01	 2.660e-04	 5.316e+00	 9.721e-04	 nan	 nan	 
4.169e+02	 2.224e+01	 -7.191e-03	 2.002e+01	 1.143e-04	 1.625e+01	 2.584e-04	 5.332e+00	 9.484e-04	 nan	 nan	 
4.217e+02	 2.230e+01	 -6.957e-03	 2.008e+01	 1.108e-04	 1.630e+01	 2.510e-04	 5.348e+00	 9.249e-04	 nan	 nan	 
4.266e+02	 2.236e+01	 -6.736e-03	 2.014e+01	 1.074e-04	 1.636e+01	 2.439e-04	 5.365e+00	 9.028e-04	 nan	 nan	 
4.315e+02	 2.241e+01	 -6.517e-03	 2.020e+01	 1.041e-04	 1.642e+01	 2.368e-04	 5.380e+00	 8.802e-04	 nan	 nan	 
4.365e+02	 2.247e+01	 -6.298e-03	 2.026e+01	 1.007e-04	 1.647e+01	 2.297e-04	 5.397e+00	 8.572e-04	 nan	 nan	 
4.416e+02	 2.252e+01	 -6.091e-03	 2.031e+01	 9.751e-05	 1.653e+01	 2.230e-04	 5.412e+00	 8.355e-04	 nan	 nan	 
4.467e+02	 2.258e+01	 -5.886e-03	 2.037e+01	 9.435e-05	 1.658e+01	 2.162e-04	 5.429e+00	 8.135e-04	 nan	 nan	 
4.519e+02	 2.263e+01	 -5.689e-03	 2.043e+01	 9.131e-05	 1.663e+01	 2.097e-04	 5.443e+00	 7.923e-04	 nan	 nan	 
4.571e+02	 2.268e+01	 -5.498e-03	 2.048e+01	 8.835e-05	 1.668e+01	 2.034e-04	 5.458e+00	 7.713e-04	 nan	 nan	 
4.624e+02	 2.273e+01	 -5.307e-03	 2.054e+01	 8.539e-05	 1.673e+01	 1.970e-04	 5.472e+00	 7.500e-04	 nan	 nan	 
4.677e+02	 2.278e+01	 -5.125e-03	 2.059e+01	 8.257e-05	 1.679e+01	 1.909e-04	 5.487e+00	 7.296e-04	 nan	 nan	 
4.731e+02	 2.283e+01	 -4.951e-03	 2.064e+01	 7.986e-05	 1.683e+01	 1.850e-04	 5.500e+00	 7.099e-04	 nan	 nan	 
4.786e+02	 2.288e+01	 -4.775e-03	 2.069e+01	 7.710e-05	 1.688e+01	 1.790e-04	 5.516e+00	 6.894e-04	 nan	 nan	 
4.842e+02	 2.293e+01	 -4.609e-03	 2.075e+01	 7.451e-05	 1.693e+01	 1.734e-04	 5.530e+00	 6.701e-04	 nan	 nan	 
4.898e+02	 2.298e+01	 -4.445e-03	 2.080e+01	 7.194e-05	 1.698e+01	 1.677e-04	 5.544e+00	 6.507e-04	 nan	 nan	 
4.955e+02	 2.303e+01	 -4.288e-03	 2.085e+01	 6.949e-05	 1.703e+01	 1.623e-04	 5.558e+00	 6.321e-04	 nan	 nan	 
5.012e+02	 2.307e+01	 -4.136e-03	 2.089e+01	 6.710e-05	 1.707e+01	 1.571e-04	 5.571e+00	 6.138e-04	 nan	 nan	 
5.070e+02	 2.312e+01	 -3.985e-03	 2.094e+01	 6.473e-05	 1.712e+01	 1.518e-04	 5.584e+00	 5.954e-04	 nan	 nan	 
5.129e+02	 2.316e+01	 -3.841e-03	 2.099e+01	 6.245e-05	 1.717e+01	 1.468e-04	 5.598e+00	 5.776e-04	 nan	 nan	 
5.188e+02	 2.320e+01	 -3.704e-03	 2.103e+01	 6.030e-05	 1.721e+01	 1.420e-04	 5.609e+00	 5.607e-04	 nan	 nan	 
5.248e+02	 2.325e+01	 -3.566e-03	 2.108e+01	 5.811e-05	 1.725e+01	 1.371e-04	 5.623e+00	 5.432e-04	 nan	 nan	 
5.309e+02	 2.329e+01	 -3.437e-03	 2.113e+01	 5.606e-05	 1.729e+01	 1.325e-04	 5.634e+00	 5.268e-04	 nan	 nan	 
5.370e+02	 2.333e+01	 -3.312e-03	 2.117e+01	 5.408e-05	 1.734e+01	 1.280e-04	 5.647e+00	 5.108e-04	 nan	 nan	 
5.432e+02	 2.337e+01	 -3.188e-03	 2.121e+01	 5.211e-05	 1.738e+01	 1.236e-04	 5.659e+00	 4.947e-04	 nan	 nan	 
5.495e+02	 2.342e+01	 -3.070e-03	 2.126e+01	 5.023e-05	 1.742e+01	 1.194e-04	 5.672e+00	 4.793e-04	 nan	 nan	 
5.559e+02	 2.346e+01	 -2.953e-03	 2.130e+01	 4.836e-05	 1.746e+01	 1.151e-04	 5.684e+00	 4.638e-04	 nan	 nan	 
5.623e+02	 2.350e+01	 -2.842e-03	 2.134e+01	 4.659e-05	 1.750e+01	 1.111e-04	 5.696e+00	 4.491e-04	 nan	 nan	 
5.688e+02	 2.353e+01	 -2.737e-03	 2.138e+01	 4.491e-05	 1.754e+01	 1.073e-04	 5.706e+00	 4.350e-04	 nan	 nan	 
5.754e+02	 2.357e+01	 -2.631e-03	 2.142e+01	 4.321e-05	 1.758e+01	 1.034e-04	 5.718e+00	 4.205e-04	 nan	 nan	 
5.821e+02	 2.361e+01	 -2.531e-03	 2.146e+01	 4.162e-05	 1.762e+01	 9.978e-05	 5.729e+00	 4.070e-04	 nan	 nan	 
5.888e+02	 2.365e+01	 -2.434e-03	 2.150e+01	 4.006e-05	 1.765e+01	 9.619e-05	 5.740e+00	 3.935e-04	 nan	 nan	 
5.957e+02	 2.368e+01	 -2.339e-03	 2.154e+01	 3.853e-05	 1.769e+01	 9.268e-05	 5.751e+00	 3.803e-04	 nan	 nan	 
6.026e+02	 2.372e+01	 -2.249e-03	 2.158e+01	 3.709e-05	 1.773e+01	 8.935e-05	 5.761e+00	 3.678e-04	 nan	 nan	 
6.095e+02	 2.375e+01	 -2.163e-03	 2.162e+01	 3.570e-05	 1.776e+01	 8.614e-05	 5.771e+00	 3.556e-04	 nan	 nan	 
6.166e+02	 2.379e+01	 -2.078e-03	 2.166e+01	 3.432e-05	 1.780e+01	 8.293e-05	 5.783e+00	 3.433e-04	 nan	 nan	 
6.237e+02	 2.382e+01	 -1.997e-03	 2.169e+01	 3.301e-05	 1.783e+01	 7.990e-05	 5.792e+00	 3.317e-04	 nan	 nan	 
6.310e+02	 2.386e+01	 -1.918e-03	 2.173e+01	 3.173e-05	 1.787e+01	 7.693e-05	 5.804e+00	 3.203e-04	 nan	 nan	 
6.383e+02	 2.389e+01	 -1.842e-03	 2.176e+01	 3.051e-05	 1.790e+01	 7.408e-05	 5.814e+00	 3.092e-04	 nan	 nan	 
6.457e+02	 2.392e+01	 -1.769e-03	 2.180e+01	 2.932e-05	 1.794e+01	 7.130e-05	 5.823e+00	 2.985e-04	 nan	 nan	 
6.531e+02	 2.396e+01	 -1.700e-03	 2.183e+01	 2.820e-05	 1.797e+01	 6.869e-05	 5.833e+00	 2.883e-04	 nan	 nan	 
6.607e+02	 2.399e+01	 -1.631e-03	 2.187e+01	 2.707e-05	 1.800e+01	 6.603e-05	 5.843e+00	 2.778e-04	 nan	 nan	 
6.683e+02	 2.402e+01	 -1.566e-03	 2.190e+01	 2.603e-05	 1.803e+01	 6.356e-05	 5.852e+00	 2.682e-04	 nan	 nan	 
6.761e+02	 2.405e+01	 -1.503e-03	 2.194e+01	 2.499e-05	 1.807e+01	 6.112e-05	 5.862e+00	 2.585e-04	 nan	 nan	 
6.839e+02	 2.408e+01	 -1.443e-03	 2.197e+01	 2.401e-05	 1.810e+01	 5.881e-05	 5.871e+00	 2.494e-04	 nan	 nan	 
6.918e+02	 2.411e+01	 -1.385e-03	 2.200e+01	 2.306e-05	 1.813e+01	 5.657e-05	 5.880e+00	 2.405e-04	 nan	 nan	 
6.998e+02	 2.414e+01	 -1.328e-03	 2.203e+01	 2.213e-05	 1.816e+01	 5.436e-05	 5.888e+00	 2.317e-04	 nan	 nan	 
7.080e+02	 2.417e+01	 -1.274e-03	 2.206e+01	 2.125e-05	 1.819e+01	 5.225e-05	 5.897e+00	 2.233e-04	 nan	 nan	 
7.161e+02	 2.420e+01	 -1.222e-03	 2.209e+01	 2.040e-05	 1.821e+01	 5.024e-05	 5.905e+00	 2.152e-04	 nan	 nan	 
7.244e+02	 2.423e+01	 -1.172e-03	 2.212e+01	 1.958e-05	 1.825e+01	 4.829e-05	 5.915e+00	 2.073e-04	 nan	 nan	 
7.328e+02	 2.426e+01	 -1.124e-03	 2.215e+01	 1.879e-05	 1.827e+01	 4.639e-05	 5.923e+00	 1.996e-04	 nan	 nan	 
7.413e+02	 2.428e+01	 -1.078e-03	 2.218e+01	 1.804e-05	 1.830e+01	 4.460e-05	 5.931e+00	 1.924e-04	 nan	 nan	 
7.499e+02	 2.431e+01	 -1.033e-03	 2.221e+01	 1.729e-05	 1.833e+01	 4.279e-05	 5.940e+00	 1.850e-04	 nan	 nan	 
7.586e+02	 2.434e+01	 -9.905e-04	 2.224e+01	 1.659e-05	 1.836e+01	 4.112e-05	 5.948e+00	 1.782e-04	 nan	 nan	 
7.674e+02	 2.436e+01	 -9.498e-04	 2.226e+01	 1.592e-05	 1.838e+01	 3.951e-05	 5.955e+00	 1.716e-04	 nan	 nan	 
7.762e+02	 2.439e+01	 -9.102e-04	 2.229e+01	 1.527e-05	 1.841e+01	 3.793e-05	 5.963e+00	 1.651e-04	 nan	 nan	 
7.852e+02	 2.441e+01	 -8.716e-04	 2.232e+01	 1.463e-05	 1.844e+01	 3.639e-05	 5.971e+00	 1.587e-04	 nan	 nan	 
7.943e+02	 2.444e+01	 -8.353e-04	 2.234e+01	 1.403e-05	 1.846e+01	 3.494e-05	 5.978e+00	 1.527e-04	 nan	 nan	 
8.035e+02	 2.446e+01	 -7.998e-04	 2.237e+01	 1.344e-05	 1.849e+01	 3.352e-05	 5.987e+00	 1.468e-04	 nan	 nan	 
8.128e+02	 2.449e+01	 -7.667e-04	 2.240e+01	 1.289e-05	 1.851e+01	 3.219e-05	 5.994e+00	 1.413e-04	 nan	 nan	 
8.222e+02	 2.451e+01	 -7.345e-04	 2.242e+01	 1.236e-05	 1.854e+01	 3.089e-05	 6.001e+00	 1.359e-04	 nan	 nan	 
8.318e+02	 2.454e+01	 -7.030e-04	 2.245e+01	 1.184e-05	 1.856e+01	 2.962e-05	 6.009e+00	 1.305e-04	 nan	 nan	 
8.414e+02	 2.456e+01	 -6.734e-04	 2.247e+01	 1.135e-05	 1.859e+01	 2.842e-05	 6.016e+00	 1.255e-04	 nan	 nan	 
8.511e+02	 2.458e+01	 -6.451e-04	 2.249e+01	 1.087e-05	 1.861e+01	 2.727e-05	 6.023e+00	 1.207e-04	 nan	 nan	 
8.610e+02	 2.461e+01	 -6.172e-04	 2.252e+01	 1.041e-05	 1.863e+01	 2.613e-05	 6.030e+00	 1.159e-04	 nan	 nan	 
8.710e+02	 2.462e+01	 -5.910e-04	 2.254e+01	 9.975e-06	 1.865e+01	 2.507e-05	 6.036e+00	 1.113e-04	 nan	 nan	 
8.810e+02	 2.465e+01	 -5.659e-04	 2.257e+01	 9.557e-06	 1.868e+01	 2.404e-05	 6.043e+00	 1.070e-04	 nan	 nan	 
8.912e+02	 2.467e+01	 -5.415e-04	 2.259e+01	 9.149e-06	 1.870e+01	 2.304e-05	 6.050e+00	 1.027e-04	 nan	 nan	 
9.016e+02	 2.469e+01	 -5.182e-04	 2.261e+01	 8.761e-06	 1.872e+01	 2.208e-05	 6.057e+00	 9.864e-05	 nan	 nan	 
9.120e+02	 2.471e+01	 -4.961e-04	 2.263e+01	 8.392e-06	 1.874e+01	 2.118e-05	 6.063e+00	 9.476e-05	 nan	 nan	 
9.226e+02	 2.473e+01	 -4.744e-04	 2.266e+01	 8.029e-06	 1.876e+01	 2.028e-05	 6.069e+00	 9.091e-05	 nan	 nan	 
9.333e+02	 2.475e+01	 -4.540e-04	 2.268e+01	 7.688e-06	 1.879e+01	 1.944e-05	 6.076e+00	 8.729e-05	 nan	 nan	 
9.441e+02	 2.477e+01	 -4.345e-04	 2.270e+01	 7.361e-06	 1.880e+01	 1.863e-05	 6.081e+00	 8.381e-05	 nan	 nan	 
9.550e+02	 2.480e+01	 -4.155e-04	 2.272e+01	 7.043e-06	 1.883e+01	 1.784e-05	 6.088e+00	 8.040e-05	 nan	 nan	 
9.660e+02	 2.481e+01	 -3.976e-04	 2.274e+01	 6.743e-06	 1.885e+01	 1.710e-05	 6.094e+00	 7.717e-05	 nan	 nan	 
9.772e+02	 2.483e+01	 -3.803e-04	 2.276e+01	 6.454e-06	 1.886e+01	 1.638e-05	 6.099e+00	 7.406e-05	 nan	 nan	 
9.885e+02	 2.485e+01	 -3.636e-04	 2.278e+01	 6.173e-06	 1.889e+01	 1.568e-05	 6.106e+00	 7.102e-05	 nan	 nan	 
1.000e+03	 2.487e+01	 -3.478e-04	 2.281e+01	 5.907e-06	 1.891e+01	 1.502e-05	 6.112e+00	 6.813e-05	 nan	 nan	 
1.012e+03	 2.489e+01	 -3.323e-04	 2.282e+01	 5.647e-06	 1.892e+01	 1.437e-05	 6.117e+00	 6.530e-05	 nan	 nan	 
1.023e+03	 2.491e+01	 -3.181e-04	 2.284e+01	 5.408e-06	 1.894e+01	 1.377e-05	 6.123e+00	 6.268e-05	 nan	 nan	 
1.035e+03	 2.493e+01	 -3.041e-04	 2.286e+01	 5.173e-06	 1.896e+01	 1.319e-05	 6.128e+00	 6.010e-05	 nan	 nan	 
1.047e+03	 2.494e+01	 -2.908e-04	 2.288e+01	 4.948e-06	 1.898e+01	 1.262e-05	 6.134e+00	 5.763e-05	 nan	 nan	 
1.059e+03	 2.496e+01	 -2.779e-04	 2.290e+01	 4.732e-06	 1.900e+01	 1.208e-05	 6.139e+00	 5.524e-05	 nan	 nan	 
1.072e+03	 2.498e+01	 -2.653e-04	 2.292e+01	 4.519e-06	 1.902e+01	 1.155e-05	 6.145e+00	 5.288e-05	 nan	 nan	 
1.084e+03	 2.499e+01	 -2.539e-04	 2.293e+01	 4.326e-06	 1.903e+01	 1.106e-05	 6.149e+00	 5.074e-05	 nan	 nan	 
1.096e+03	 2.501e+01	 -2.428e-04	 2.295e+01	 4.140e-06	 1.905e+01	 1.060e-05	 6.155e+00	 4.866e-05	 nan	 nan	 
1.109e+03	 2.503e+01	 -2.319e-04	 2.297e+01	 3.956e-06	 1.907e+01	 1.013e-05	 6.160e+00	 4.660e-05	 nan	 nan	 
1.122e+03	 2.504e+01	 -2.216e-04	 2.299e+01	 3.782e-06	 1.908e+01	 9.696e-06	 6.165e+00	 4.465e-05	 nan	 nan	 
1.135e+03	 2.506e+01	 -2.117e-04	 2.301e+01	 3.614e-06	 1.910e+01	 9.272e-06	 6.170e+00	 4.276e-05	 nan	 nan	 
1.148e+03	 2.508e+01	 -2.024e-04	 2.302e+01	 3.456e-06	 1.912e+01	 8.875e-06	 6.175e+00	 4.099e-05	 nan	 nan	 
1.161e+03	 2.509e+01	 -1.935e-04	 2.304e+01	 3.306e-06	 1.913e+01	 8.496e-06	 6.180e+00	 3.929e-05	 nan	 nan	 
1.175e+03	 2.511e+01	 -1.846e-04	 2.306e+01	 3.155e-06	 1.915e+01	 8.114e-06	 6.185e+00	 3.757e-05	 nan	 nan	 
1.188e+03	 2.512e+01	 -1.766e-04	 2.307e+01	 3.020e-06	 1.916e+01	 7.771e-06	 6.189e+00	 3.603e-05	 nan	 nan	 
1.202e+03	 2.514e+01	 -1.687e-04	 2.309e+01	 2.885e-06	 1.918e+01	 7.430e-06	 6.194e+00	 3.450e-05	 nan	 nan	 
1.216e+03	 2.515e+01	 -1.610e-04	 2.310e+01	 2.755e-06	 1.919e+01	 7.101e-06	 6.199e+00	 3.301e-05	 nan	 nan	 
1.230e+03	 2.517e+01	 -1.539e-04	 2.312e+01	 2.634e-06	 1.921e+01	 6.793e-06	 6.203e+00	 3.162e-05	 nan	 nan	 
1.244e+03	 2.518e+01	 -1.471e-04	 2.313e+01	 2.518e-06	 1.922e+01	 6.499e-06	 6.207e+00	 3.029e-05	 nan	 nan	 
1.259e+03	 2.520e+01	 -1.402e-04	 2.315e+01	 2.402e-06	 1.924e+01	 6.204e-06	 6.212e+00	 2.895e-05	 nan	 nan	 
1.274e+03	 2.521e+01	 -1.338e-04	 2.316e+01	 2.294e-06	 1.925e+01	 5.927e-06	 6.216e+00	 2.769e-05	 nan	 nan	 
1.288e+03	 2.522e+01	 -1.280e-04	 2.318e+01	 2.195e-06	 1.927e+01	 5.676e-06	 6.220e+00	 2.655e-05	 nan	 nan	 
1.303e+03	 2.524e+01	 -1.222e-04	 2.319e+01	 2.095e-06	 1.928e+01	 5.422e-06	 6.225e+00	 2.539e-05	 nan	 nan	 
1.318e+03	 2.525e+01	 -1.167e-04	 2.321e+01	 2.002e-06	 1.929e+01	 5.184e-06	 6.228e+00	 2.431e-05	 nan	 nan	 
1.334e+03	 2.526e+01	 -1.113e-04	 2.322e+01	 1.910e-06	 1.931e+01	 4.950e-06	 6.233e+00	 2.324e-05	 nan	 nan	 
1.349e+03	 2.528e+01	 -1.063e-04	 2.324e+01	 1.825e-06	 1.932e+01	 4.732e-06	 6.238e+00	 2.224e-05	 nan	 nan	 
1.365e+03	 2.529e+01	 -1.015e-04	 2.325e+01	 1.742e-06	 1.933e+01	 4.520e-06	 6.241e+00	 2.127e-05	 nan	 nan	 
1.380e+03	 2.530e+01	 -9.703e-05	 2.326e+01	 1.667e-06	 1.935e+01	 4.327e-06	 6.244e+00	 2.038e-05	 nan	 nan	 
1.396e+03	 2.531e+01	 -9.258e-05	 2.327e+01	 1.591e-06	 1.936e+01	 4.133e-06	 6.249e+00	 1.949e-05	 nan	 nan	 
1.412e+03	 2.533e+01	 -8.842e-05	 2.329e+01	 1.520e-06	 1.937e+01	 3.950e-06	 6.253e+00	 1.865e-05	 nan	 nan	 
1.429e+03	 2.534e+01	 -8.433e-05	 2.331e+01	 1.450e-06	 1.939e+01	 3.771e-06	 6.257e+00	 1.782e-05	 nan	 nan	 
1.445e+03	 2.536e+01	 -8.053e-05	 2.332e+01	 1.385e-06	 1.940e+01	 3.604e-06	 6.261e+00	 1.705e-05	 nan	 nan	 
1.462e+03	 2.536e+01	 -7.685e-05	 2.333e+01	 1.322e-06	 1.941e+01	 3.443e-06	 6.264e+00	 1.630e-05	 nan	 nan	 
1.479e+03	 2.538e+01	 -7.336e-05	 2.334e+01	 1.263e-06	 1.942e+01	 3.289e-06	 6.267e+00	 1.559e-05	 nan	 nan	 
1.496e+03	 2.539e+01	 -7.000e-05	 2.335e+01	 1.205e-06	 1.944e+01	 3.141e-06	 6.271e+00	 1.491e-05	 nan	 nan	 
1.514e+03	 2.540e+01	 -6.675e-05	 2.337e+01	 1.150e-06	 1.945e+01	 2.998e-06	 6.275e+00	 1.424e-05	 nan	 nan	 
1.531e+03	 2.541e+01	 -6.377e-05	 2.338e+01	 1.099e-06	 1.946e+01	 2.867e-06	 6.278e+00	 1.363e-05	 nan	 nan	 
1.549e+03	 2.543e+01	 -6.080e-05	 2.339e+01	 1.048e-06	 1.947e+01	 2.736e-06	 6.283e+00	 1.302e-05	 nan	 nan	 
1.567e+03	 2.544e+01	 -5.803e-05	 2.340e+01	 1.000e-06	 1.948e+01	 2.613e-06	 6.286e+00	 1.245e-05	 nan	 nan	 
1.585e+03	 2.545e+01	 -5.540e-05	 2.341e+01	 9.553e-07	 1.949e+01	 2.497e-06	 6.289e+00	 1.190e-05	 nan	 nan	 
1.603e+03	 2.546e+01	 -5.286e-05	 2.343e+01	 9.118e-07	 1.951e+01	 2.384e-06	 6.293e+00	 1.138e-05	 nan	 nan	 
1.622e+03	 2.547e+01	 -5.042e-05	 2.344e+01	 8.699e-07	 1.952e+01	 2.276e-06	 6.296e+00	 1.087e-05	 nan	 nan	 
1.641e+03	 2.548e+01	 -4.810e-05	 2.345e+01	 8.301e-07	 1.953e+01	 2.173e-06	 6.299e+00	 1.039e-05	 nan	 nan	 
1.660e+03	 2.549e+01	 -4.587e-05	 2.346e+01	 7.918e-07	 1.954e+01	 2.074e-06	 6.302e+00	 9.923e-06	 nan	 nan	 
1.679e+03	 2.550e+01	 -4.380e-05	 2.347e+01	 7.562e-07	 1.955e+01	 1.981e-06	 6.305e+00	 9.490e-06	 nan	 nan	 
1.698e+03	 2.551e+01	 -4.182e-05	 2.348e+01	 7.223e-07	 1.956e+01	 1.894e-06	 6.308e+00	 9.076e-06	 nan	 nan	 
1.718e+03	 2.552e+01	 -3.986e-05	 2.349e+01	 6.886e-07	 1.957e+01	 1.806e-06	 6.312e+00	 8.665e-06	 nan	 nan	 
1.738e+03	 2.553e+01	 -3.803e-05	 2.350e+01	 6.571e-07	 1.958e+01	 1.724e-06	 6.314e+00	 8.279e-06	 nan	 nan	 
1.758e+03	 2.554e+01	 -3.629e-05	 2.351e+01	 6.273e-07	 1.959e+01	 1.647e-06	 6.318e+00	 7.914e-06	 nan	 nan	 
1.778e+03	 2.555e+01	 -3.462e-05	 2.352e+01	 5.986e-07	 1.960e+01	 1.572e-06	 6.321e+00	 7.561e-06	 nan	 nan	 
1.799e+03	 2.556e+01	 -3.302e-05	 2.353e+01	 5.710e-07	 1.961e+01	 1.500e-06	 6.324e+00	 7.222e-06	 nan	 nan	 
1.820e+03	 2.557e+01	 -3.150e-05	 2.354e+01	 5.448e-07	 1.962e+01	 1.432e-06	 6.326e+00	 6.899e-06	 nan	 nan	 
1.841e+03	 2.558e+01	 -3.003e-05	 2.355e+01	 5.196e-07	 1.963e+01	 1.366e-06	 6.330e+00	 6.588e-06	 nan	 nan	 
1.862e+03	 2.559e+01	 -2.867e-05	 2.356e+01	 4.961e-07	 1.964e+01	 1.305e-06	 6.333e+00	 6.298e-06	 nan	 nan	 
1.884e+03	 2.559e+01	 -2.734e-05	 2.357e+01	 4.732e-07	 1.964e+01	 1.245e-06	 6.334e+00	 6.014e-06	 nan	 nan	 
1.906e+03	 2.561e+01	 -2.605e-05	 2.358e+01	 4.511e-07	 1.965e+01	 1.188e-06	 6.337e+00	 5.740e-06	 nan	 nan	 
1.928e+03	 2.562e+01	 -2.486e-05	 2.359e+01	 4.305e-07	 1.966e+01	 1.134e-06	 6.340e+00	 5.484e-06	 nan	 nan	 
1.950e+03	 2.562e+01	 -2.373e-05	 2.360e+01	 4.110e-07	 1.967e+01	 1.083e-06	 6.343e+00	 5.242e-06	 nan	 nan	 
1.972e+03	 2.563e+01	 -2.264e-05	 2.361e+01	 3.922e-07	 1.968e+01	 1.034e-06	 6.346e+00	 5.007e-06	 nan	 nan	 
1.995e+03	 2.564e+01	 -2.159e-05	 2.362e+01	 3.741e-07	 1.969e+01	 9.868e-07	 6.349e+00	 4.782e-06	 nan	 nan	 
2.018e+03	 2.565e+01	 -2.057e-05	 2.363e+01	 3.565e-07	 1.970e+01	 9.407e-07	 6.352e+00	 4.562e-06	 nan	 nan	 
2.042e+03	 2.566e+01	 -1.959e-05	 2.364e+01	 3.395e-07	 1.971e+01	 8.963e-07	 6.354e+00	 4.350e-06	 nan	 nan	 
2.065e+03	 2.567e+01	 -1.868e-05	 2.365e+01	 3.239e-07	 1.972e+01	 8.553e-07	 6.356e+00	 4.154e-06	 nan	 nan	 
2.089e+03	 2.567e+01	 -1.779e-05	 2.365e+01	 3.085e-07	 1.972e+01	 8.149e-07	 6.358e+00	 3.960e-06	 nan	 nan	 
